Biosample,colA,colB,colC,projectGoldId,biosampleGoldId,sequencingStrategy
SAMEA7724148,65450,9739077,148.8017876,Gp0620003,Gb0315995,Targeted Gene Survey
SAMEA7723657,65652,9768569,148.793167,Gp0619032,Gb0315938,Metagenome
SAMEA7723657,65652,9768569,148.793167,Gp0619605,Gb0315938,Targeted Gene Survey
SAMEA7724138,67528,10009775,148.2314744,Gp0619993,Gb0315985,Targeted Gene Survey
SAMEA7724138,67528,10009775,148.2314744,Gp0619079,Gb0315985,Metagenome
SAMEA7723433,69968,10392434,148.5312429,Gp0619152,Gb0240124,Targeted Gene Survey
SAMEA7723433,69968,10392434,148.5312429,Gp0452750,Gb0240124,Metagenome
SAMEA7724331,70102,10412291,148.530584,Gp0620064,Gb0315667,Targeted Gene Survey
SAMEA7724331,70102,10412291,148.530584,Gp0618761,Gb0315667,Metagenome
SAMEA7723484,71316,10572711,148.2515985,Gp0619435,Gb0297338,Targeted Gene Survey
SAMEA7723484,71316,10572711,148.2515985,Gp0577824,Gb0297338,Metagenome
SAMEA7723960,72306,10759753,148.8085774,Gp0619842,Gb0297420,Targeted Gene Survey
SAMEA7723960,72306,10759753,148.8085774,Gp0578365,Gb0297420,Metagenome
SAMEA7723870,72820,10834711,148.7875721,Gp0619770,Gb0315739,Targeted Gene Survey
SAMEA7723870,72820,10834711,148.7875721,Gp0618833,Gb0315739,Metagenome
SAMEA7724370,74018,10991348,148.4956092,Gp0618751,Gb0315657,Metagenome
SAMEA7724370,74018,10991348,148.4956092,Gp0620085,Gb0315657,Targeted Gene Survey
SAMEA7723684,74786,11104525,148.4840077,Gp0619047,Gb0315953,Metagenome
SAMEA7723684,74786,11104525,148.4840077,Gp0619632,Gb0315953,Targeted Gene Survey
SAMEA7724370,75988,11289444,148.568774,Gp0618751,Gb0315657,Metagenome
SAMEA7724370,75988,11289444,148.568774,Gp0620085,Gb0315657,Targeted Gene Survey
SAMEA7723960,76282,11356409,148.8740332,Gp0619842,Gb0297420,Targeted Gene Survey
SAMEA7723960,76282,11356409,148.8740332,Gp0578365,Gb0297420,Metagenome
SAMEA7723870,76396,11371126,148.8445207,Gp0619770,Gb0315739,Targeted Gene Survey
SAMEA7723870,76396,11371126,148.8445207,Gp0618833,Gb0315739,Metagenome
SAMEA7724331,76940,11433625,148.604432,Gp0620064,Gb0315667,Targeted Gene Survey
SAMEA7724331,76940,11433625,148.604432,Gp0618761,Gb0315667,Metagenome
SAMEA7724242,78438,11655516,148.5952727,Gp0452599,Gb0239973,Metagenome
SAMEA7724242,78438,11655516,148.5952727,Gp0619254,Gb0239973,Targeted Gene Survey
SAMEA7723853,79782,11855523,148.5989697,Gp0619753,Gb0315770,Targeted Gene Survey
SAMEA7723853,79782,11855523,148.5989697,Gp0618864,Gb0315770,Metagenome
SAMEA7723498,80190,11920158,148.6489338,Gp0618737,Gb0315643,Metagenome
SAMEA7723498,80190,11920158,148.6489338,Gp0619449,Gb0315643,Targeted Gene Survey
SAMEA7723484,80200,11895873,148.3275935,Gp0619435,Gb0297338,Targeted Gene Survey
SAMEA7723484,80200,11895873,148.3275935,Gp0577824,Gb0297338,Metagenome
SAMEA7723498,82536,12273885,148.7094722,Gp0618737,Gb0315643,Metagenome
SAMEA7723498,82536,12273885,148.7094722,Gp0619449,Gb0315643,Targeted Gene Survey
SAMEA7723853,84704,12591740,148.6557896,Gp0619753,Gb0315770,Targeted Gene Survey
SAMEA7723853,84704,12591740,148.6557896,Gp0618864,Gb0315770,Metagenome
SAMEA7724301,85216,12681520,148.8161848,Gp0452548,Gb0239922,Metagenome
SAMEA7724301,85216,12681520,148.8161848,Gp0619313,Gb0239922,Targeted Gene Survey
SAMEA7723499,85336,12686460,148.6648073,Gp0618738,Gb0315644,Metagenome
SAMEA7723499,85336,12686460,148.6648073,Gp0619450,Gb0315644,Targeted Gene Survey
SAMEA7724127,85520,12709895,148.618978,Gp0452575,Gb0239949,Metagenome
SAMEA7724127,85520,12709895,148.618978,Gp0619210,Gb0239949,Targeted Gene Survey
SAMEA7723962,87088,12738956,146.2768234,Gp0619844,Gb0297422,Targeted Gene Survey
SAMEA7723962,87088,12738956,146.2768234,Gp0578367,Gb0297422,Metagenome
SAMEA7724234,88030,13077622,148.5586959,Gp0452591,Gb0239965,Metagenome
SAMEA7724234,88030,13077622,148.5586959,Gp0619246,Gb0239965,Targeted Gene Survey
SAMEA7723518,88694,13193869,148.7571764,Gp0618970,Gb0315876,Metagenome
SAMEA7723518,88694,13193869,148.7571764,Gp0619469,Gb0315876,Targeted Gene Survey
SAMEA7723962,89168,13049100,146.3428584,Gp0619844,Gb0297422,Targeted Gene Survey
SAMEA7723962,89168,13049100,146.3428584,Gp0578367,Gb0297422,Metagenome
SAMEA7724257,89466,13278890,148.4238705,Gp0452615,Gb0239989,Metagenome
SAMEA7724257,89466,13278890,148.4238705,Gp0619269,Gb0239989,Targeted Gene Survey
SAMEA7724144,91374,13567385,148.4818986,Gp0619085,Gb0315991,Metagenome
SAMEA7724144,91374,13567385,148.4818986,Gp0619999,Gb0315991,Targeted Gene Survey
SAMEA7724127,91600,13619207,148.6812991,Gp0452575,Gb0239949,Metagenome
SAMEA7724127,91600,13619207,148.6812991,Gp0619210,Gb0239949,Targeted Gene Survey
SAMEA7724258,91788,13624385,148.433183,Gp0452616,Gb0239990,Metagenome
SAMEA7724258,91788,13624385,148.433183,Gp0619270,Gb0239990,Targeted Gene Survey
SAMEA7723869,93116,13856467,148.808658,Gp0618832,Gb0315738,Metagenome
SAMEA7723869,93116,13856467,148.808658,Gp0619769,Gb0315738,Targeted Gene Survey
SAMEA7723497,94952,14100847,148.5050025,Gp0619136,Gb0316042,Metagenome
SAMEA7723497,94952,14100847,148.5050025,Gp0619448,Gb0316042,Targeted Gene Survey
SAMEA7723869,97714,14542274,148.8248767,Gp0618832,Gb0315738,Metagenome
SAMEA7723869,97714,14542274,148.8248767,Gp0619769,Gb0315738,Targeted Gene Survey
SAMEA7724295,98356,14620626,148.6500671,Gp0452642,Gb0240016,Metagenome
SAMEA7724295,98356,14620626,148.6500671,Gp0619307,Gb0240016,Targeted Gene Survey
SAMEA7724054,98370,14591507,148.3328962,Gp0578404,Gb0297459,Metagenome
SAMEA7724054,98370,14591507,148.3328962,Gp0619936,Gb0297459,Targeted Gene Survey
SAMEA7724257,99256,14741703,148.5220339,Gp0452615,Gb0239989,Metagenome
SAMEA7724257,99256,14741703,148.5220339,Gp0619269,Gb0239989,Targeted Gene Survey
SAMEA7723497,101262,15045246,148.577413,Gp0619136,Gb0316042,Metagenome
SAMEA7723497,101262,15045246,148.577413,Gp0619448,Gb0316042,Targeted Gene Survey
SAMEA7723964,102968,15321969,148.8032107,Gp0619846,Gb0297424,Targeted Gene Survey
SAMEA7723964,102968,15321969,148.8032107,Gp0578369,Gb0297424,Metagenome
SAMEA7723694,103178,15346438,148.7375022,Gp0618900,Gb0315806,Metagenome
SAMEA7723694,103178,15346438,148.7375022,Gp0619642,Gb0315806,Targeted Gene Survey
SAMEA7723964,106902,15909478,148.8230155,Gp0619846,Gb0297424,Targeted Gene Survey
SAMEA7723964,106902,15909478,148.8230155,Gp0578369,Gb0297424,Metagenome
SAMEA7723694,108400,16134250,148.8399446,Gp0618900,Gb0315806,Metagenome
SAMEA7723694,108400,16134250,148.8399446,Gp0619642,Gb0315806,Targeted Gene Survey
SAMEA7724155,110744,16486033,148.8661508,Gp0620010,Gb0316002,Targeted Gene Survey
SAMEA7724155,110744,16486033,148.8661508,Gp0619096,Gb0316002,Metagenome
SAMEA7723427,111184,16520474,148.5867931,Gp0577743,Gb0297330,Metagenome
SAMEA7723427,111184,16520474,148.5867931,Gp0619396,Gb0297330,Targeted Gene Survey
SAMEA7723492,114070,16949096,148.5850443,Gp0619443,Gb0297346,Targeted Gene Survey
SAMEA7723492,114070,16949096,148.5850443,Gp0577888,Gb0297346,Metagenome
SAMEA7723657,114700,17064506,148.7751177,Gp0619032,Gb0315938,Metagenome
SAMEA7723657,114700,17064506,148.7751177,Gp0619605,Gb0315938,Targeted Gene Survey
SAMEA7723552,116814,17376902,148.7570154,Gp0618785,Gb0315691,Metagenome
SAMEA7723552,116814,17376902,148.7570154,Gp0619503,Gb0315691,Targeted Gene Survey
SAMEA7723427,119766,17801383,148.634696,Gp0577743,Gb0297330,Metagenome
SAMEA7723427,119766,17801383,148.634696,Gp0619396,Gb0297330,Targeted Gene Survey
SAMEA7723970,120472,17925597,148.7947158,Gp0619852,Gb0315656,Targeted Gene Survey
SAMEA7723970,120472,17925597,148.7947158,Gp0618750,Gb0315656,Metagenome
SAMEA7724102,122022,18117346,148.4760617,Gp0452740,Gb0240114,Metagenome
SAMEA7724102,122022,18117346,148.4760617,Gp0619185,Gb0240114,Targeted Gene Survey
SAMEA7723552,122684,18253632,148.7857585,Gp0618785,Gb0315691,Metagenome
SAMEA7723552,122684,18253632,148.7857585,Gp0619503,Gb0315691,Targeted Gene Survey
SAMEA7723973,123594,18372722,148.6538343,Gp0619855,Gb0297429,Targeted Gene Survey
SAMEA7723973,123594,18372722,148.6538343,Gp0578374,Gb0297429,Metagenome
SAMEA7724290,124372,18464311,148.4603528,Gp0619302,Gb0239940,Targeted Gene Survey
SAMEA7724290,124372,18464311,148.4603528,Gp0452566,Gb0239940,Metagenome
SAMEA7723492,124452,18498969,148.6434047,Gp0619443,Gb0297346,Targeted Gene Survey
SAMEA7723492,124452,18498969,148.6434047,Gp0577888,Gb0297346,Metagenome
SAMEA7724138,124570,18475200,148.3117926,Gp0619993,Gb0315985,Targeted Gene Survey
SAMEA7724138,124570,18475200,148.3117926,Gp0619079,Gb0315985,Metagenome
SAMEA7723970,125656,18699607,148.8158703,Gp0619852,Gb0315656,Targeted Gene Survey
SAMEA7723970,125656,18699607,148.8158703,Gp0618750,Gb0315656,Metagenome
SAMEA7724155,127054,18889856,148.6758071,Gp0620010,Gb0316002,Targeted Gene Survey
SAMEA7724155,127054,18889856,148.6758071,Gp0619096,Gb0316002,Metagenome
SAMEA7724123,127580,18940033,148.4561295,Gp0619206,Gb0239945,Targeted Gene Survey
SAMEA7724123,127580,18940033,148.4561295,Gp0452571,Gb0239945,Metagenome
SAMEA7724142,129092,19195250,148.694342,Gp0619083,Gb0315989,Metagenome
SAMEA7724142,129092,19195250,148.694342,Gp0619997,Gb0315989,Targeted Gene Survey
SAMEA7724052,130776,19428305,148.5617009,Gp0619934,Gb0315700,Targeted Gene Survey
SAMEA7724052,130776,19428305,148.5617009,Gp0618794,Gb0315700,Metagenome
SAMEA7724102,133974,19900179,148.5376192,Gp0452740,Gb0240114,Metagenome
SAMEA7724102,133974,19900179,148.5376192,Gp0619185,Gb0240114,Targeted Gene Survey
SAMEA7724155,134016,19933915,148.7427994,Gp0620010,Gb0316002,Targeted Gene Survey
SAMEA7724155,134016,19933915,148.7427994,Gp0619096,Gb0316002,Metagenome
SAMEA7723959,134510,20011688,148.7747231,Gp0578364,Gb0297419,Metagenome
SAMEA7723959,134510,20011688,148.7747231,Gp0619841,Gb0297419,Targeted Gene Survey
SAMEA7724290,134978,20046940,148.5200551,Gp0619302,Gb0239940,Targeted Gene Survey
SAMEA7724290,134978,20046940,148.5200551,Gp0452566,Gb0239940,Metagenome
SAMEA7724104,135622,20151699,148.5872425,Gp0452745,Gb0240119,Metagenome
SAMEA7724104,135622,20151699,148.5872425,Gp0619187,Gb0240119,Targeted Gene Survey
SAMEA7724142,137636,20471213,148.7344372,Gp0619083,Gb0315989,Metagenome
SAMEA7724142,137636,20471213,148.7344372,Gp0619997,Gb0315989,Targeted Gene Survey
SAMEA7723637,139262,20719360,148.7797102,Gp0619585,Gb0315918,Targeted Gene Survey
SAMEA7723637,139262,20719360,148.7797102,Gp0619012,Gb0315918,Metagenome
SAMEA7724051,140224,20856108,148.7342252,Gp0619933,Gb0315699,Targeted Gene Survey
SAMEA7724051,140224,20856108,148.7342252,Gp0618793,Gb0315699,Metagenome
SAMEA7723959,142108,21151734,148.842669,Gp0578364,Gb0297419,Metagenome
SAMEA7723959,142108,21151734,148.842669,Gp0619841,Gb0297419,Targeted Gene Survey
SAMEA7724281,142272,21128642,148.508786,Gp0452639,Gb0240013,Metagenome
SAMEA7724281,142272,21128642,148.508786,Gp0619293,Gb0240013,Targeted Gene Survey
SAMEA7723637,145192,21607316,148.8189156,Gp0619585,Gb0315918,Targeted Gene Survey
SAMEA7723637,145192,21607316,148.8189156,Gp0619012,Gb0315918,Metagenome
SAMEA7724051,146492,21794973,148.7792712,Gp0619933,Gb0315699,Targeted Gene Survey
SAMEA7724051,146492,21794973,148.7792712,Gp0618793,Gb0315699,Metagenome
SAMEA7724104,149372,22202914,148.6417401,Gp0452745,Gb0240119,Metagenome
SAMEA7724104,149372,22202914,148.6417401,Gp0619187,Gb0240119,Targeted Gene Survey
SAMEA7724144,149446,22187558,148.4653855,Gp0619085,Gb0315991,Metagenome
SAMEA7724144,149446,22187558,148.4653855,Gp0619999,Gb0315991,Targeted Gene Survey
SAMEA7724103,152242,22596681,148.4260651,Gp0619186,Gb0240116,Targeted Gene Survey
SAMEA7724103,152242,22596681,148.4260651,Gp0452742,Gb0240116,Metagenome
SAMEA7724281,155926,23169708,148.5942562,Gp0452639,Gb0240013,Metagenome
SAMEA7724281,155926,23169708,148.5942562,Gp0619293,Gb0240013,Targeted Gene Survey
SAMEA7723931,159834,23743392,148.550321,Gp0619819,Gb0297397,Targeted Gene Survey
SAMEA7723931,159834,23743392,148.550321,Gp0578342,Gb0297397,Metagenome
SAMEA7723653,161296,23954620,148.5134163,Gp0619601,Gb0315934,Targeted Gene Survey
SAMEA7723653,161296,23954620,148.5134163,Gp0619028,Gb0315934,Metagenome
SAMEA7724226,161744,24031695,148.5785872,Gp0452718,Gb0240092,Metagenome
SAMEA7724226,161744,24031695,148.5785872,Gp0619243,Gb0240092,Targeted Gene Survey
SAMEA7723686,164450,24467716,148.7851383,Gp0619634,Gb0297376,Targeted Gene Survey
SAMEA7723686,164450,24467716,148.7851383,Gp0578196,Gb0297376,Metagenome
SAMEA7723931,167670,24917356,148.6095068,Gp0619819,Gb0297397,Targeted Gene Survey
SAMEA7723931,167670,24917356,148.6095068,Gp0578342,Gb0297397,Metagenome
SAMEA7723653,171184,25437426,148.5969834,Gp0619601,Gb0315934,Targeted Gene Survey
SAMEA7723653,171184,25437426,148.5969834,Gp0619028,Gb0315934,Metagenome
SAMEA7724141,171614,25512458,148.6618691,Gp0619082,Gb0315988,Metagenome
SAMEA7724141,171614,25512458,148.6618691,Gp0619996,Gb0315988,Targeted Gene Survey
SAMEA7723639,171748,25546379,148.7433857,Gp0619587,Gb0315920,Targeted Gene Survey
SAMEA7723639,171748,25546379,148.7433857,Gp0619014,Gb0315920,Metagenome
SAMEA7724064,171986,25714276,149.5137744,Gp0578414,Gb0297469,Metagenome
SAMEA7724064,171986,25714276,149.5137744,Gp0619946,Gb0297469,Targeted Gene Survey
SAMEA7724226,175696,26113794,148.630555,Gp0452718,Gb0240092,Metagenome
SAMEA7724226,175696,26113794,148.630555,Gp0619243,Gb0240092,Targeted Gene Survey
SAMEA7724142,176684,26284504,148.7656154,Gp0619083,Gb0315989,Metagenome
SAMEA7724142,176684,26284504,148.7656154,Gp0619997,Gb0315989,Targeted Gene Survey
SAMEA7724141,179922,26759355,148.7275319,Gp0619082,Gb0315988,Metagenome
SAMEA7724141,179922,26759355,148.7275319,Gp0619996,Gb0315988,Targeted Gene Survey
SAMEA7723653,181126,26926979,148.6643497,Gp0619601,Gb0315934,Targeted Gene Survey
SAMEA7723653,181126,26926979,148.6643497,Gp0619028,Gb0315934,Metagenome
SAMEA7724116,182234,27022004,148.2819013,Gp0619199,Gb0239962,Targeted Gene Survey
SAMEA7724116,182234,27022004,148.2819013,Gp0452588,Gb0239962,Metagenome
SAMEA7723639,182584,27166841,148.7909182,Gp0619587,Gb0315920,Targeted Gene Survey
SAMEA7723639,182584,27166841,148.7909182,Gp0619014,Gb0315920,Metagenome
SAMEA7723965,185234,27566151,148.817987,Gp0619847,Gb0297425,Targeted Gene Survey
SAMEA7723965,185234,27566151,148.817987,Gp0578370,Gb0297425,Metagenome
SAMEA7723537,186506,27749533,148.786275,Gp0618989,Gb0315895,Metagenome
SAMEA7723537,186506,27749533,148.786275,Gp0619488,Gb0315895,Targeted Gene Survey
SAMEA7724297,186588,27753041,148.7396885,Gp0452544,Gb0239918,Metagenome
SAMEA7724297,186588,27753041,148.7396885,Gp0619309,Gb0239918,Targeted Gene Survey
SAMEA7724146,191028,28395886,148.6477689,Gp0620001,Gb0315993,Targeted Gene Survey
SAMEA7724146,191028,28395886,148.6477689,Gp0619087,Gb0315993,Metagenome
SAMEA7723891,193354,28749028,148.6859749,Gp0619050,Gb0315956,Metagenome
SAMEA7723891,193354,28749028,148.6859749,Gp0619791,Gb0315956,Targeted Gene Survey
SAMEA7724297,198986,29607268,148.7907089,Gp0452544,Gb0239918,Metagenome
SAMEA7724297,198986,29607268,148.7907089,Gp0619309,Gb0239918,Targeted Gene Survey
SAMEA7724146,199308,29639091,148.7099916,Gp0620001,Gb0315993,Targeted Gene Survey
SAMEA7724146,199308,29639091,148.7099916,Gp0619087,Gb0315993,Metagenome
SAMEA7723891,200308,29794760,148.7447331,Gp0619050,Gb0315956,Metagenome
SAMEA7723891,200308,29794760,148.7447331,Gp0619791,Gb0315956,Targeted Gene Survey
SAMEA7723655,200780,29322492,146.0428927,Gp0619030,Gb0315936,Metagenome
SAMEA7723655,200780,29322492,146.0428927,Gp0619603,Gb0315936,Targeted Gene Survey
SAMEA7724116,204748,30377741,148.3664847,Gp0619199,Gb0239962,Targeted Gene Survey
SAMEA7724116,204748,30377741,148.3664847,Gp0452588,Gb0239962,Metagenome
SAMEA7723553,208162,30928154,148.5773292,Gp0619504,Gb0315692,Targeted Gene Survey
SAMEA7723553,208162,30928154,148.5773292,Gp0618786,Gb0315692,Metagenome
SAMEA7724049,208330,30994903,148.7779148,Gp0619931,Gb0315697,Targeted Gene Survey
SAMEA7724049,208330,30994903,148.7779148,Gp0618791,Gb0315697,Metagenome
SAMEA7724339,210644,31326579,148.7181168,Gp0452669,Gb0240043,Metagenome
SAMEA7724339,210644,31326579,148.7181168,Gp0619341,Gb0240043,Targeted Gene Survey
SAMEA7723901,212918,31589109,148.3627922,Gp0452738,Gb0240112,Metagenome
SAMEA7723901,212918,31589109,148.3627922,Gp0619168,Gb0240112,Targeted Gene Survey
SAMEA7724045,215868,32140533,148.8897521,Gp0618557,Gb0315463,Metagenome
SAMEA7724045,215868,32140533,148.8897521,Gp0619927,Gb0315463,Targeted Gene Survey
SAMEA7724049,218802,32567605,148.8450974,Gp0619931,Gb0315697,Targeted Gene Survey
SAMEA7724049,218802,32567605,148.8450974,Gp0618791,Gb0315697,Metagenome
SAMEA7723509,218874,32543247,148.6848461,Gp0577927,Gb0297351,Metagenome
SAMEA7723509,218874,32543247,148.6848461,Gp0619460,Gb0297351,Targeted Gene Survey
SAMEA7723553,218934,32541290,148.6351595,Gp0619504,Gb0315692,Targeted Gene Survey
SAMEA7723553,218934,32541290,148.6351595,Gp0618786,Gb0315692,Metagenome
SAMEA7724042,219362,32625720,148.7300444,Gp0619924,Gb0315460,Targeted Gene Survey
SAMEA7724042,219362,32625720,148.7300444,Gp0618554,Gb0315460,Metagenome
SAMEA7724339,223016,33177587,148.7677431,Gp0452669,Gb0240043,Metagenome
SAMEA7724339,223016,33177587,148.7677431,Gp0619341,Gb0240043,Targeted Gene Survey
SAMEA7724001,223746,33303273,148.8441045,Gp0619883,Gb0297433,Targeted Gene Survey
SAMEA7724001,223746,33303273,148.8441045,Gp0578378,Gb0297433,Metagenome
SAMEA7723526,224224,33348509,148.7285438,Gp0619477,Gb0315884,Targeted Gene Survey
SAMEA7723526,224224,33348509,148.7285438,Gp0618978,Gb0315884,Metagenome
SAMEA7724050,231710,34452676,148.6887748,Gp0618792,Gb0315698,Metagenome
SAMEA7724050,231710,34452676,148.6887748,Gp0619932,Gb0315698,Targeted Gene Survey
SAMEA7723509,231810,34475327,148.7223459,Gp0577927,Gb0297351,Metagenome
SAMEA7723509,231810,34475327,148.7223459,Gp0619460,Gb0297351,Targeted Gene Survey
SAMEA7723901,235110,34894435,148.4174854,Gp0452738,Gb0240112,Metagenome
SAMEA7723901,235110,34894435,148.4174854,Gp0619168,Gb0240112,Targeted Gene Survey
SAMEA7723974,237284,35301747,148.774241,Gp0578375,Gb0297430,Metagenome
SAMEA7723974,237284,35301747,148.774241,Gp0619856,Gb0297430,Targeted Gene Survey
SAMEA7724222,238250,35366984,148.4448437,Gp0452723,Gb0240097,Metagenome
SAMEA7724222,238250,35366984,148.4448437,Gp0619239,Gb0240097,Targeted Gene Survey
SAMEA7723637,242918,36154708,148.8350308,Gp0619585,Gb0315918,Targeted Gene Survey
SAMEA7723637,242918,36154708,148.8350308,Gp0619012,Gb0315918,Metagenome
SAMEA7724215,243090,36088017,148.4553746,Gp0452719,Gb0240093,Metagenome
SAMEA7724215,243090,36088017,148.4553746,Gp0619232,Gb0240093,Targeted Gene Survey
SAMEA7724329,243692,36217075,148.6182353,Gp0618759,Gb0315665,Metagenome
SAMEA7724329,243692,36217075,148.6182353,Gp0620062,Gb0315665,Targeted Gene Survey
SAMEA7724313,250092,37188423,148.6989708,Gp0452653,Gb0240027,Metagenome
SAMEA7724313,250092,37188423,148.6989708,Gp0619325,Gb0240027,Targeted Gene Survey
SAMEA7724329,260860,38780648,148.6646017,Gp0618759,Gb0315665,Metagenome
SAMEA7724329,260860,38780648,148.6646017,Gp0620062,Gb0315665,Targeted Gene Survey
SAMEA7723509,262866,39251957,149.3230657,Gp0577927,Gb0297351,Metagenome
SAMEA7723509,262866,39251957,149.3230657,Gp0619460,Gb0297351,Targeted Gene Survey
SAMEA7723509,265064,39588421,149.3541975,Gp0577927,Gb0297351,Metagenome
SAMEA7723509,265064,39588421,149.3541975,Gp0619460,Gb0297351,Targeted Gene Survey
SAMEA7724309,266260,39541822,148.5083077,Gp0619321,Gb0240023,Targeted Gene Survey
SAMEA7724309,266260,39541822,148.5083077,Gp0452649,Gb0240023,Metagenome
SAMEA7724003,266442,39660989,148.8541183,Gp0619885,Gb0297435,Targeted Gene Survey
SAMEA7724003,266442,39660989,148.8541183,Gp0578380,Gb0297435,Metagenome
SAMEA7724313,267108,39735352,148.7613699,Gp0452653,Gb0240027,Metagenome
SAMEA7724313,267108,39735352,148.7613699,Gp0619325,Gb0240027,Targeted Gene Survey
SAMEA7724256,277418,41218597,148.5793892,Gp0452614,Gb0239988,Metagenome
SAMEA7724256,277418,41218597,148.5793892,Gp0619268,Gb0239988,Targeted Gene Survey
SAMEA7724003,279268,41583407,148.9014388,Gp0619885,Gb0297435,Targeted Gene Survey
SAMEA7724003,279268,41583407,148.9014388,Gp0578380,Gb0297435,Metagenome
SAMEA7723547,281074,42036117,149.5553377,Gp0618545,Gb0315451,Metagenome
SAMEA7723547,281074,42036117,149.5553377,Gp0619498,Gb0315451,Targeted Gene Survey
SAMEA7723557,286136,42470050,148.4260981,Gp0578079,Gb0297363,Metagenome
SAMEA7723557,286136,42470050,148.4260981,Gp0619508,Gb0297363,Targeted Gene Survey
SAMEA7724107,288936,42855525,148.3218602,Gp0452579,Gb0239953,Metagenome
SAMEA7724107,288936,42855525,148.3218602,Gp0619190,Gb0239953,Targeted Gene Survey
SAMEA7724309,288990,42940441,148.5879823,Gp0619321,Gb0240023,Targeted Gene Survey
SAMEA7724309,288990,42940441,148.5879823,Gp0452649,Gb0240023,Metagenome
SAMEA7723549,292976,43759903,149.3634393,Gp0618547,Gb0315453,Metagenome
SAMEA7723549,292976,43759903,149.3634393,Gp0619500,Gb0315453,Targeted Gene Survey
SAMEA7723549,294916,44057455,149.3898432,Gp0618547,Gb0315453,Metagenome
SAMEA7723549,294916,44057455,149.3898432,Gp0619500,Gb0315453,Targeted Gene Survey
SAMEA7724302,295612,43941866,148.6470982,Gp0452549,Gb0239923,Metagenome
SAMEA7724302,295612,43941866,148.6470982,Gp0619314,Gb0239923,Targeted Gene Survey
SAMEA7724045,296782,44383451,149.5489989,Gp0618557,Gb0315463,Metagenome
SAMEA7724045,296782,44383451,149.5489989,Gp0619927,Gb0315463,Targeted Gene Survey
SAMEA7723557,299458,44476614,148.5237128,Gp0578079,Gb0297363,Metagenome
SAMEA7723557,299458,44476614,148.5237128,Gp0619508,Gb0297363,Targeted Gene Survey
SAMEA7723924,310472,45925867,147.9227338,Gp0452704,Gb0240078,Metagenome
SAMEA7723924,310472,45925867,147.9227338,Gp0619175,Gb0240078,Targeted Gene Survey
SAMEA7723939,311856,46318961,148.5267591,Gp0578350,Gb0297405,Metagenome
SAMEA7723939,311856,46318961,148.5267591,Gp0619827,Gb0297405,Targeted Gene Survey
SAMEA7724302,319232,47470851,148.7032973,Gp0452549,Gb0239923,Metagenome
SAMEA7724302,319232,47470851,148.7032973,Gp0619314,Gb0239923,Targeted Gene Survey
SAMEA7724141,319236,47473571,148.7099544,Gp0619082,Gb0315988,Metagenome
