id	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package
gold:Gb0291593	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-133-Co3_19_46	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.1927', 'latitude': 44.5881, 'longitude': -123.1927}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-133-Co3_19_46	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046658								
gold:Gb0291594	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-198-CL2_38_5	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1215 -123.2696', 'latitude': 46.1215, 'longitude': -123.2696}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-198-CL2_38_5	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046718								
gold:Gb0291595	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-198-CL3_81_33	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1208 -123.2713', 'latitude': 46.1208, 'longitude': -123.2713}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-198-CL3_81_33	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046709								
gold:Gb0291596	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-234-CL1_24_28	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1209 -123.2691', 'latitude': 46.1209, 'longitude': -123.2691}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-234-CL1_24_28	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046714								
gold:Gb0291597	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-234-CL2_65_22	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.121 -123.2704', 'latitude': 46.121, 'longitude': -123.2704}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-234-CL2_65_22	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046782								
gold:Gb0291598	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-234-Co1_23_3	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.194', 'latitude': 44.588, 'longitude': -123.194}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-234-Co1_23_3	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046736								
gold:Gb0291599	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-234-Co2_52_27	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5876 -123.1933', 'latitude': 44.5876, 'longitude': -123.1933}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-234-Co2_52_27	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046706								
gold:Gb0291600	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-234-Co3_21_62	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1922', 'latitude': 44.588, 'longitude': -123.1922}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-234-Co3_21_62	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046783								
gold:Gb0291601	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-258-CL1_34_5	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1216 -123.2694', 'latitude': 46.1216, 'longitude': -123.2694}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-258-CL1_34_5	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046836								
gold:Gb0291602	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-258-CL2_67_23	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.121 -123.2707', 'latitude': 46.121, 'longitude': -123.2707}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-258-CL2_67_23	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046837								
gold:Gb0291603	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-285-CL1_33_12	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2694', 'latitude': 46.1214, 'longitude': -123.2694}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-285-CL1_33_12	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046829								
gold:Gb0291604	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-285-CL2_56_7	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1215 -123.2703', 'latitude': 46.1215, 'longitude': -123.2703}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-285-CL2_56_7	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300049440								
gold:Gb0291605	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-307-CL1_26_33	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1208 -123.2692', 'latitude': 46.1208, 'longitude': -123.2692}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-307-CL1_26_33	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046737								
gold:Gb0291606	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-307-CL2_57_8	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2704', 'latitude': 46.1214, 'longitude': -123.2704}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-307-CL2_57_8	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300047310								
gold:Gb0291607	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-307-Co1_31_6	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5879 -123.1939', 'latitude': 44.5879, 'longitude': -123.1939}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-307-Co1_31_6	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046498								
gold:Gb0291608	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-307-Co2_62_14	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5875 -123.1936', 'latitude': 44.5875, 'longitude': -123.1936}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-307-Co2_62_14	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046715								
gold:Gb0291609	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-307-Co3_27_41	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1929', 'latitude': 44.588, 'longitude': -123.1929}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-307-Co3_27_41	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300049441								
gold:Gb0291610	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-331-CL2_55_18	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1212 -123.2703', 'latitude': 46.1212, 'longitude': -123.2703}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-331-CL2_55_18	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046788								
gold:Gb0291611	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-331-Co1_12_7	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5882 -123.1939', 'latitude': 44.5882, 'longitude': -123.1939}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-331-Co1_12_7	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046738								
gold:Gb0291612	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-331-Co2_50_17	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5877 -123.1936', 'latitude': 44.5877, 'longitude': -123.1936}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-331-Co2_50_17	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046789								
gold:Gb0291613	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-331-Co3_15_40	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.1929', 'latitude': 44.5881, 'longitude': -123.1929}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-331-Co3_15_40	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046784								
gold:Gb0291614	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-351-CL1_27_10	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2691', 'latitude': 46.1214, 'longitude': -123.2691}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-351-CL1_27_10	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046816								
gold:Gb0291615	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-351-CL2_54_28	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1209 -123.2703', 'latitude': 46.1209, 'longitude': -123.2703}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-351-CL2_54_28	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046811								
gold:Gb0291616	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-351-CL3_84_27	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1209 -123.2714', 'latitude': 46.1209, 'longitude': -123.2714}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-351-CL3_84_27	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300049442								
gold:Gb0291617	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-351-Co1_10_3	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5882 -123.194', 'latitude': 44.5882, 'longitude': -123.194}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-351-Co1_10_3	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044									
gold:Gb0291618	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-351-Co2_42_17	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5878 -123.1936', 'latitude': 44.5878, 'longitude': -123.1936}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-351-Co2_42_17	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300049443								
gold:Gb0291619	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-351-Co3_11_46	Bulk soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5882 -123.1927', 'latitude': 44.5882, 'longitude': -123.1927}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-351-Co3_11_46	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300049444								
gold:Gb0291620	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-360-CL2_44_14	Bulk soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000011'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1213 -123.2698', 'latitude': 46.1213, 'longitude': -123.2698}	Environmental	Terrestrial	Soil	Botanical garden	Bulk soil	2021-04-30	microbial communities		Soil	BESC-360-CL2_44_14	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	soil metagenome	Bulk Soil	gold:Gs0154044	img.taxon:3300046739								
