id_x	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package	id_y
gold:Gb0115849	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. deltoides SBSDD2		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. deltoidesSBSDD2	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300009100		BIOSAMPLE:SAMN06343960	Populus						BIOSAMPLE:SAMN06343960
gold:Gb0115850	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. deltoides SBSDD3		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. deltoidesSBSDD3	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300027880		BIOSAMPLE:SAMN06343961	Populus						BIOSAMPLE:SAMN06343961
gold:Gb0115851	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. deltoides SBSDD4		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. deltoidesSBSDD4	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300006853		BIOSAMPLE:SAMN06343962	Populus						BIOSAMPLE:SAMN06343962
gold:Gb0115852	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. deltoides SBSDD5		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. deltoidesSBSDD5	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300027909		BIOSAMPLE:SAMN06343963	Populus						BIOSAMPLE:SAMN06343963
gold:Gb0115853	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. TD hybrid SBSTD1		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '15.0', 'has_numeric_value': 15.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. TD hybridSBSTD1	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300009156		BIOSAMPLE:SAMN06343964	Populus						BIOSAMPLE:SAMN06343964
gold:Gb0115854	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. TD hybrid SBSTD2		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. TD hybridSBSTD2	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300009162		BIOSAMPLE:SAMN06343965	Populus						BIOSAMPLE:SAMN06343965
gold:Gb0115855	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. TD hybrid SBSTD3		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. TD hybridSBSTD3	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300006904		BIOSAMPLE:SAMN06343966	Populus						BIOSAMPLE:SAMN06343966
gold:Gb0115856	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. TD hybrid SBSTD4		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. TD hybridSBSTD4	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300006854		BIOSAMPLE:SAMN06343967	Populus						BIOSAMPLE:SAMN06343967
gold:Gb0115857	Bulk soil microbial communities from a Populus tree surrounding site in Tennessee, USA - Soil MetaG P. TD hybrid SBSTD5		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00000291'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Environmental	Terrestrial	Soil	Drainage basin	Bulk soil	2015-06-23	microbial community		Bulk soil	Soil MetaG P. TD hybridSBSTD5	Tennessee, USA	2021-06-16	soil metagenome	Bulk soil	gold:Gs0103573	img.taxon:3300006903		BIOSAMPLE:SAMN06343968	Populus						BIOSAMPLE:SAMN06343968
gold:Gb0115858	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. deltoides SRZDD1		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. deltoidesSRZDD1	Populus rhizosphere	2021-06-14	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300009147		BIOSAMPLE:SAMN06264565	Populus						BIOSAMPLE:SAMN06264565
gold:Gb0115860	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. deltoides SRZDD3		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. deltoidesSRZDD3	Populus rhizosphere	2021-06-15	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300006880		BIOSAMPLE:SAMN06343970	Populus						BIOSAMPLE:SAMN06343970
gold:Gb0115861	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. deltoides SRZDD4		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. deltoidesSRZDD4	Populus rhizosphere	2021-06-14	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300006846		BIOSAMPLE:SAMN06343971	Populus						BIOSAMPLE:SAMN06343971
gold:Gb0115862	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. deltoides SRZDD5		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8443 -83.9607', 'latitude': 35.8443, 'longitude': -83.9607}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. deltoidesSRZDD5	Populus rhizosphere	2021-06-15	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300006847		BIOSAMPLE:SAMN06343972	Populus						BIOSAMPLE:SAMN06343972
gold:Gb0115863	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD1		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. TD hybridSRZTD1	Populus rhizosphere	2021-06-15	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300027907		BIOSAMPLE:SAMN06266326	Populus						BIOSAMPLE:SAMN06266326
gold:Gb0115864	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD2		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. TD hybridSRZTD2	Populus rhizosphere	2021-06-14	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300006852		BIOSAMPLE:SAMN06343973	Populus						BIOSAMPLE:SAMN06343973
gold:Gb0115865	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD3		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. TD hybridSRZTD3	Populus rhizosphere	2021-06-14	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300006871		BIOSAMPLE:SAMN06343974	Populus						BIOSAMPLE:SAMN06343974
gold:Gb0115866	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD4		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. TD hybridSRZTD4	Populus rhizosphere	2021-06-15	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300007076		BIOSAMPLE:SAMN06343975	Populus						BIOSAMPLE:SAMN06343975
gold:Gb0115867	Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD5		{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2014-08-14'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Tennessee'}	{'has_raw_value': '35.8444 -83.9599', 'latitude': 35.8444, 'longitude': -83.9599}	Host-associated	Plants	Roots	Rhizosphere	Soil	2015-06-23	microbial community		Populus rhizosphere	Rhizosphere MetaG P. TD hybridSRZTD5	Populus rhizosphere	2021-06-15	rhizosphere metagenome	Rhizosphere soil	gold:Gs0103573	img.taxon:3300006914		BIOSAMPLE:SAMN06343976	Populus						BIOSAMPLE:SAMN06343976
gold:Gb0119259	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_10	time series sample of the fluid post-fracking	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:01000941'}	{'has_raw_value': 'ENVO:00002194'}	nmdc:Biosample	{'has_raw_value': '2014-10-10'}	{'has_raw_value': '2000.0', 'has_numeric_value': 2000, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Ohio'}	{'has_raw_value': '40.178 -81.073', 'latitude': 40.178, 'longitude': -81.073}	Environmental	Terrestrial	Deep subsurface	Shale gas reservoir	Flow back/Produced fluids	2015-08-15	microbial communities		Deep subsurface	Utica-2 Time Series 2014_10_10	Ohio, USA	2021-06-17	subsurface metagenome	Deep subsurface aqueous Sample	gold:Gs0114675	img.taxon:3300042802	gold:Gb0119259	BIOSAMPLE:SAMN06343766		{'has_raw_value': 'below detection', 'has_unit': 'detection'}	{'has_raw_value': '104117 mg/L'}	{'has_raw_value': '65.0', 'has_unit': 'Celsius', 'has_numeric_value': 65}			BIOSAMPLE:SAMN06343766
gold:Gb0119260	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_11	time series sample of the fluid post-fracking	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:01000941'}	{'has_raw_value': 'ENVO:00002194'}	nmdc:Biosample	{'has_raw_value': '2014-10-11'}	{'has_raw_value': '2000.0', 'has_numeric_value': 2000, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Ohio'}	{'has_raw_value': '40.178 -81.073', 'latitude': 40.178, 'longitude': -81.073}	Environmental	Terrestrial	Deep subsurface	Shale gas reservoir	Flow back/Produced fluids	2015-08-15	microbial communities		Deep subsurface	Utica-2 Time Series 2014_10_11	Ohio, USA	2021-06-17	subsurface metagenome	Deep subsurface aqueous sample	gold:Gs0114675	img.taxon:3300042803	gold:Gb0119260	BIOSAMPLE:SAMN06343767		{'has_raw_value': 'below detection', 'has_unit': 'detection'}	{'has_raw_value': '104605 mg/L'}	{'has_raw_value': '65.0', 'has_unit': 'Celsius', 'has_numeric_value': 65}			BIOSAMPLE:SAMN06343767
gold:Gb0119261	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_12	time series sample of the fluid post-fracking	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:01000941'}	{'has_raw_value': 'ENVO:00002194'}	nmdc:Biosample	{'has_raw_value': '2014-10-12'}	{'has_raw_value': '2000.0', 'has_numeric_value': 2000, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Ohio'}	{'has_raw_value': '40.178 -81.073', 'latitude': 40.178, 'longitude': -81.073}	Environmental	Terrestrial	Deep subsurface	Shale gas reservoir	Flow back/Produced fluids	2015-08-15	microbial communities		Deep subsurface	Utica-2 Time Series 2014_10_12	Ohio, USA	2021-06-17	subsurface metagenome	Deep subsurface aqueous sample	gold:Gs0114675	img.taxon:3300042804	gold:Gb0119261	BIOSAMPLE:SAMN06264562			{'has_raw_value': '99396 mg/L'}	{'has_raw_value': '65.0', 'has_unit': 'Celsius', 'has_numeric_value': 65}			BIOSAMPLE:SAMN06264562
gold:Gb0119262	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_16	time series sample of the fluid post-fracking	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:01000941'}	{'has_raw_value': 'ENVO:00002194'}	nmdc:Biosample	{'has_raw_value': '2014-10-16'}	{'has_raw_value': '2000.0', 'has_numeric_value': 2000, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Ohio'}	{'has_raw_value': '40.178 -81.073', 'latitude': 40.178, 'longitude': -81.073}	Environmental	Terrestrial	Deep subsurface	Shale gas reservoir	Flow back/Produced fluids	2015-08-15	microbial communities		Deep subsurface	Utica-2 Time Series 2014_10_16	Ohio, USA	2021-06-17	subsurface metagenome	Deep subsurface aqueous sample	gold:Gs0114675	img.taxon:3300042779	gold:Gb0119262	BIOSAMPLE:SAMN06343768		{'has_raw_value': 'below detection', 'has_unit': 'detection'}	{'has_raw_value': '100267 mg/L'}	{'has_raw_value': '65.0', 'has_unit': 'Celsius', 'has_numeric_value': 65}			BIOSAMPLE:SAMN06343768
gold:Gb0119263	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_18	time series sample of the fluid post-fracking	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:01000941'}	{'has_raw_value': 'ENVO:00002194'}	nmdc:Biosample	{'has_raw_value': '2014-10-18'}	{'has_raw_value': '2000.0', 'has_numeric_value': 2000, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Ohio'}	{'has_raw_value': '40.178 -81.073', 'latitude': 40.178, 'longitude': -81.073}	Environmental	Terrestrial	Deep subsurface	Shale gas reservoir	Flow back/Produced fluids	2015-08-15	microbial communities		Deep subsurface	Utica-2 Time Series 2014_10_18	Ohio, USA	2021-06-17	subsurface metagenome	Deep subsurface aqueous sample	gold:Gs0114675	img.taxon:3300042780	gold:Gb0119263	BIOSAMPLE:SAMN06343769		{'has_raw_value': 'below detection', 'has_unit': 'detection'}	{'has_raw_value': '103129 mg/L'}	{'has_raw_value': '65.0', 'has_unit': 'Celsius', 'has_numeric_value': 65}			BIOSAMPLE:SAMN06343769
gold:Gb0119264	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_20	time series sample of the fluid post-fracking	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:01000941'}	{'has_raw_value': 'ENVO:00002194'}	nmdc:Biosample	{'has_raw_value': '2014-10-20'}	{'has_raw_value': '2000.0', 'has_numeric_value': 2000, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Ohio'}	{'has_raw_value': '40.178 -81.073', 'latitude': 40.178, 'longitude': -81.073}	Environmental	Terrestrial	Deep subsurface	Shale gas reservoir	Flow back/Produced fluids	2015-08-15	microbial communities		Deep subsurface	Utica-2 Time Series 2014_10_20	Ohio, USA	2021-06-17	subsurface metagenome	Deep subsurface aqueous sample	gold:Gs0114675	img.taxon:3300042781	gold:Gb0119264	BIOSAMPLE:SAMN06343770		{'has_raw_value': 'below detection', 'has_unit': 'detection'}	{'has_raw_value': '102647 mg/L'}	{'has_raw_value': '65.0', 'has_unit': 'Celsius', 'has_numeric_value': 65}			BIOSAMPLE:SAMN06343770
